source,target
52b2e6f69939c8255a26dd31f3478e06e22a5c09087b65b55f9569d3,ae91d0f7f21c2e7a01f410f0a70554b5c24e917d69e2844af9157e9a
6797a928a8736fa3c700c3418b42954098d1cc66cc5595a546bffda7,4b6b2fbc6bedd08d3a7b4c8dd3f341c69a69b9236160daa724cccfe4
563ea81b3a02ee5efd07331d4856c12f5684e583c684c06a4214e444,96c783692a1c5832378bff87da783b1f81075de61d76c376d5ab9cf9
4c79b2e57efd3b963b8aa5fc388ad415a172a03c6a3851703c479294,95a4ed5642780e46e477283e23d2521d442c39f5d9d65dba58b8f0b0
c962a45812ffba108d42fbc74d99ff43b6fa3629d3f6b583dcdc55f1,d7957715a43da714ea06bb756c1cd13b941a6f1ae1ceb42086a9ff08
c6a3e652d5573e4219ba516c578cb1a2fec30ae77d3e66319fddbf35,fb73d898b403d5d6bebec39f638bc9af9197a36acd01b7df101efc14
0ce960ca25ec47a8afcf89b090e6af7b410a154cb0550243ec6c19da,652640472aa80344791013e37516f17c1407f3bf6dc6358617aa5586
305ef7c41150ee39b1c772c1e93ad099381b7e9adbb26b6889c9d553,1395862f0e696b5eec2c7bb0070b6c48a9d387b2a57b901273bc5ee3
d0cb98bcb261b3d8124b412424a69cc22fc9e3bded1957cd8ed0d1d6,901a78fe3d489f430e0464587fcf921b7b89e9c8de06b854ce692b21
5ef8f74bb209ca7c338b710b572b796a74c67b0f7680a3a0806dfa3b,6df70ad1cfd816e17a3137dcd2ac45737ebaac3d4ebef182127b97ac
4adac63bf79b1286b2512b73244c858fe8aedc1e247d23e29ddca980,74f02ba20849d816e8f19cf8ba1461df3a0b727c30179bf88147da4d
518bbe2bb5f8ab192cba46f34f3be6c5afb7b89d76b02efd021c7e7a,a5b1736b8c1ac96d3559c7a62882f017fc0a8292183da1245faa4bed
2cf046bcac62f5de3ffa30cb663a6b143ffbdb1ac565d3d15c1664d1,beed9d26be0a371291bc587c97524d51a6eaddda1aa19ce38a66c578
6c998d22a86b34b743d9fbaa7cc5a2f22ad7436a9c8b9b6ddcf4c78e,f91c8869df43bb1829bdd3468499dd417d3dccb3de549f05eae532c0
e122e132384ee39eb64a3d411ed6890a5dde81b729047ee99819e874,ac6b7b9d350330e3fb5d775955d47c653d6568137b580a99fb77ed83
4a9aa67fb4ea8f4a4b58d9fceddb0736ddf5ee36b4a7bd012ae704de,bc72c975928f2cc896db4b17b4e83a2bacde0e53be2c17c74bc32bc4
892d268f9e03a14fc63def717941e5f9ce655a652930bac643a9a760,15af002823afa918c6d047e9238cb7d83e9914665e8e12355a6b05f9
d8338da0cea11d72e03a83ace65e50cba384a34df3de95c7e72fdee1,3de6fe7dc29c856d0204792de8b789247f69e0160d59e37ce3441a45
7bb8dcd3e688c89d75db3b46ee1a969679065a910898183616701cef,9c8946fe08e7226bd509551735f5f9aa58c4f8a8ebc1e3cb693d41ec
d1353c55a4d2fd2a76d0ed171d3ce154247545af668ecf2ab0987d9e,afcae751fdf7e321ba78544d406ee9907f8ea59c2ba901f9671ac767
837443e2f1c4c6817906a698514198671f9ceb81e509120a808e4138,a30bf15dc9d98a78201ce6726ce0043c55907f4b5c3a7bb55654d644
06889b2ad262e0431b4312cf916f042c730e913407349dfcdfe1043e,20de45ec69b569a1628b660cb457c44d8fe03039a1866f331e8449f0
04d2716ca54946e85703bbb501cca2994defd432a1295b8aa4d11f9b,5af7ac6939597a59ebbaf2b9d224c67ac7b7da9a3eafd2b63a8b61ac
7f5bed1549b2febdec1e8fefc5f7367449180d85c7ccb9c751fde3a7,9a13160ae10d4c3a8879fb976a321b453aa320984f6a7732073a45f2
72b2833606023c29142f7aeec47c9ef1a89fc07c31089cdaaf4229bc,2914cba106ebec4ebdc3c2af043284f2953cb6ff3539105ca9f17f45
1ff898064c7142ccc0ea3e3f419d858a44afa045c6e2dd793212fd59,a22213d2d37fa86c31e922117297b407c7401198498f68bae20f5800
53d14941dfae291a702cd93f0ef2b2ffd4e2f1f5b2361d8c01c57649,476b840166828225fedf34453c1be5e58ab2a40787fe1ba3ecf27338
ba9ad2ba2ae49ec720f4654a9fb5e74b7c2cf206ea1bda1788eb3731,c48cbc30cd950ffe1b3de1c0d7a6102c96db7fa0bcf4bf6ed1b139c1
05db05e63f0600c5b507056c86d59e1868304f7e077fa9ba58c73828,4cc74bd46bc34761d4f2edb0fc957405fdfc6bf3e54271fa2f679110
c98cf8e839468f4891ea6648e13b82e3308a87be6674dfa12dc4d767,8ef5624f0669733ef39cbbfe1922210a24688329147bc228bdb06bbe
f82db26ce6c88d36031c7a01d49b8fccc7477de3de0e3031e6f0ed01,a97406bc0b4b5f4b4413308cfad1722b3816cbcd836aedc1c44280d5
6a2e45796b62580bb0a70bbfc167baa628b014a21d8224b3f1a1bad8,abce681dc9d20a9950f56e77415d158b6f1f7e533268322c7163cfdd
88701c0c90921c71a7cfe08e154ea74aec189d8381c8b6e5ccc7cec3,d90b66cb4cb9b4d2ae91057b97f58f9073b215f698651982531172e3
9425c714a4e2983ba10dde55618ef955de905c1019054a7f48c535fd,ccc168d5f95ed5a1a83536da0d18d1566d41e45f1af6a4888c113252
3d0f42abae18b83086760792fcb4a5cb57ad5f7296c0d6ce58a2cdaf,4785dc44473935321bc93c795b8491fe63ff0d33ad80ee582bb86c68
13c03dd0a9979342d017ab606fd106a205862951580574bf1a5f5ace,b31282e949690aabebcf7b8554502ed767167cda5a9a9af1b46be6c1
3bbef888a159a3cf774aafcd1e9dbfbd56450e7b3c8ede05f3ec2b5d,8481545490ff140e7e3e8b0bf4667c71aabf8b765dcbf6d6041315d7
c2d92639ae9722e92538857da440457cbacd75636d01c0034e0e9b16,6d751c97cfb808b82ee87692e9a91f5278af4ad369f01022469b78df
262583e633c964675a0769fc46b6752cdccfe0b9edfe908fbe52e7fd,3794c74439f6b7c6ba2c5c2d9b6bb9c7045a075be5fbd17ebd29daf7
20f582bb08070c43c875d7a336328a2740d2cd8dd3e081e9dde9f173,ebdb2049b7f2b0703412f4c2f34ee6be1e9b06eeca87e4481ebb390e
31bb74d5999a13d6c4a0ae03314c1b14dc8706af8fdb90cac1b0766d,a1dface83df0266b8f9697965c78b7205603bf580b08824bce707b9d
e191fe00be715a555855ff2aff91f4a810f8aa73825fe9ee5d5e5980,7579a6ac6a7012cfcd399192ac58cabb790dbd4178efa447f4b9a623
4574a91e0e685d1120ebfbf9235c0fe71afc2daac3060ab0055816b9,24cccf65c84858f564dc41c1e4d05d6f045c1fd7e6f7286f33f3901b
b7e02bf54466a10c9605675c287c6db740c3c368e5034f9ddd9e95f1,8e03c36090dfb0d1d57f68fde104242d8d649145f716703382a0c4cc
7fce956d27f7c5862cd0bbbb81252c99b52ea68c4460f32327d00c36,810acd821b40a80423417f3d872c8950490ceedb9d30f50560abf10b
531248290f62766a237178bc9037d734c182c06ec88355b778b42124,fc0bb3ba50fa0369d366fd3ec548f61b72fa1dec8520e6f3f484f89f
e0e10de18634b5d70c9be884692ad677ce39d067a40125d1f6eab669,fc6a61bd1a0acc6d2a53451947741df7078659d73e9d28c793627a93
ee4a73455ccf6c4a90c14dd3a60c1d74247f24cef358eadbac55f20d,2984b93c5c39811d8f05f3858a1d975802fd3434af92660f0e8eb140
0311799ae06aaa1b4720a95d1d959d6703d7fb3847d4ad9719d68201,a8e282c4924a1c9103638b0a803cf020b8a78334ae44d35142c247d2
a6c1d98d3ea3f206809987587b8f77bc39fafbdca316108ee9874446,c63177ebdc8ee94342e3611fada4cf6f23973146f11c68ca8edcbaf8
c7e07108529b01bfab22f70109ad03adcfdb4a9e65f5137248e6c927,d3c5df14a6e0e17ca40dbb7973005f6182abecb170602f1372661ffd
fcdf886d40dc2ddcb2c8db0bc85e7913a2c5a594f3e95d3d9d242109,d6adb666007f4edbf8d79e299d1e92bd8be4874cc58cff23054956b3
6aba78126fcb960585090deea5eccac91b3323a65d07cc272997bafe,81d11872754d072e82e25e9d112e8a25e0c70d97c5b3d068996c7ec5
853b3d48be910cd05a32dbffca0be777dbf2c268d1c4b8a7801c8e0a,04bb047dc1f930c12d95460ef0c04eba35aa9d0f1c51c2525c3bc6ad
9dd93a50c9fe3d15d1d5a646d8d0bc07be3dcd54c00794bb82b564d6,440a13bd3b1dd841a4fb8291b268f7cd75dc41e949c30d44cc76dbe7
9b4511ceee3424f2db846f0edc2a735d54df168276ce3c5c4fe0a855,0f04903720bbdcd248fd2af7df7540a103d0b9580c45e6ff05d1f35e
e029a9c20e607098787bb0b0716320286a236105907fbc378940b848,a1e0978527d2aff463630277269676d77fc0d3c1bed3a6e3a2abbedc
c9e6c32dae5a8da6fd90aa932ed5599ae5eeb49ebd1836e9c14249ff,ec0554f274c2c0cdb829c650033977de605dc72bcf4021f440211dc6
f289f570b3b5d633c01a2b8f81dd6a9839d0ba80d06d8fc0b8a81c67,a3de286a6432e4eae939d990d07325ee89f9af9997b64cc40e7128e5
643d5c6b0e5a53f67b15e3ceb6ea02e0c690903ba828c5ebe87a0648,52b2e6f69939c8255a26dd31f3478e06e22a5c09087b65b55f9569d3
740134d3281f553e2afb358bcee6fa54b0e9fb1da2f5bfa8dda7ef5f,0ae0fb66ccf28287a41816072fe5859e835b2c3c87db6adbe217f4fe
4cfa7f962241264c9f1c4f267309c9cd652a5d6d17f38d010c99c02b,7403f2163a1e2c9a8d9bbd0f44f0f75a25151e7ec2388da7ba67cfd7
671f6ef7bf1831c2815d909d65fbfe048b1659c47563db0894cd596e,4c6977fd4a228f697f5b6e081eb5fe9d8b26652f7b9488da16392be9
c3fac99c4df861a574dd21d887044c240010260e7c47cb0586263593,23e0e187303bc89475d7f85fea856072959d24f1ff87beaac030d1b4
52c9978411f7d4540c4ea492a6a080ea67cd350e96f6269260f705ab,4901dab68a6237e0ee926aa4d29772bd8e90eb33380e80769691189b
221c14ffe802f88beb5c8232b70753e797dcf560153ff1f1f04d84ed,3ae46dc2d4af12cd7811a3983fba4af26e0b6f0599d80a321ade05c4
70bd87751b7e88e4b44bf76de9283bc8bb8270e319bc8849fd88741f,07bed256756c25292310e3ff11eeb5e590b1fd7fe5a784979a1cf4b1
201aa9c77099a51ebb67f345fc9f3c4cb1a7fbd138a37c78c5ea1ad1,10d49d704590706cd177cbbdc617ba4cf12e7d7c6ca68125c86dada9
98ea33788d5686ba312e74c83086fcb20ca438b50c840eddd0277e6d,05ab01fdc8fa9e9221b835d948590c89f965f81c3503c68f165d410b
a68fbf6e8388b2fdd2603c71414e2dbfef182c4ed58aa645ec9e08e5,01d48a2d65da83116bbcd8dd164642fae72c3f87e97e6d6d1aa26446
ee5fc7a31c2807336ea7671992a6cd340fe81583fef8be9f91d58f21,de77ab088b39c2829bdab8bd0b3b83c13dd5c9afcb0f4ca931dae576
10234da37c6041ada106cb0782d0668a65668d11b1ac64cf4823b0c0,4a31da86bfeb0a34121a451ce3d6175b73b0e4e47b0de7d41f0d37d4
7c541863481281ac72821e1d14d025416ac0a09ee8d0ad5a6f4d5536,11200d9f68d994baeac765a75f70562bbecaf5cea9139f9b1ec8adf3
2c856ddbb5e50aa94b24f17758b5d536967ff7bea29914101c8b099d,0df712c573293d59a3a77e49a52245ae91fedb2d3f31bf820eea6a5b
37b3aafad08cb1780302f25b0e6d3c99869e4af675935de9401a1c55,e197c3e6dd32499e629c52094f9057f4feeef14def69121a675684fb
3d3e9bebfa8e1c6be29abd397c3a454851eb9057b4ab9d048569f355,411aa37043efec519aa2ca4a6eb12646fda176e91cf20c838f0b5f96
0b3a3b432183e5d9764f041ffc0e814f7bc1009554227496a3c42498,9a15794ed572e40f82e06210715387854be8f6185dd637701ca151d8
e56846e304c6ce2cecf7a0dd3bec882100514082221635f01156c846,e0a3e0251acf96f5973bbeb600cfba461831d2a24cf92a0c07dad481
2942324a16aac4085afb5cd256e8754d71bbe3ef86293225c8076ebe,149b7713fd3945527c2f7f1265d1c4a801e2505116daeabdadb8f51f
eb95315d6e015e959c160d861add59334000a6e47630eb8ff480d6db,28d7491998461497046b2e3a2677e52fee3a56c05ad492e8af772439
61ab7c538b10a7178a40032b58aedfc2bcb70a078b059e8a4e9270b4,395da631cdde2bc6a7a670a981bec57579ed6b966908d2e64e2a0ef2
17bfa1630988cdd4f98f1695e569e4c1f7d134c92d1d75c4c0a4f6cd,f66cc0a81336875d51c60b8c19392b71f14d26be3d8b52dfd5d1ad83
c34cf1c7c86241d38f1df856e58f87a7796510644e727e431b675166,2a9b405f73ad237dae0d1a4154f51417b98edfb5a09d13b559bf4cd4
4aa298d2b32ec2b0eca9550992acbf52e5a1e7388c4b405e61e0f096,9095bc6a531bd86b5ad644e2133533fbe92392ead0158b03a4d9d7a1
f343fe31928cdc7677f772ed6f254342b1676081ed522f7c48a33efd,da4d27a7d089343f1bf461edbe672f007ec8034510df579c0c38835f
dd79cfdde166e0f51f5fd570600d361206bff0b773cd71843246c477,1059ca816198381d15df135c0224135fc59e2d71aad073a5536ce1e4
b84b78b3f8e03573b452317ac4390ff8a8504e7e93a8ab79f6603374,add8f1007b7bddda250b952ac7d73a02b1b856881e6dd376705e8232
7915fc53954771dd1b183e29acfd2c1164797d3b5f6c558a50642854,1b6140eb0a41a7ba07f08d01f0376242ebf770884064cfcfb46d0c5a
e12a9fbd764824b185bfe4a69fa68ceb4b16e8c113e1970a56e6e3f5,cb2c26994defa32bf2462eb45fb8e84a1377b6ea1b3c1a08b375f26e
8c6f27be7fe9330de3294ee10757c61ca9893bc7be1489fb62c41de2,8a12a09fd3579c999ce3174b99c55a2c25045e17328439e5e34d1105
ba3c4603c6df69926b7f5541a1fbe5eecae49a92d8c0e4a6087feb70,61ab7c538b10a7178a40032b58aedfc2bcb70a078b059e8a4e9270b4
44104639817a24c553850fdb4fdd905966670970c88081b08fba5f5d,9f331a6023fa7f65628692dcfe83dcef83eaa29d64cbae1fb79c473f
c0bf1a798de310c730cb0088ee2407324f9c1be555e2ca012fd72720,eb48fe00d11c72988c7d262a626088dbc19eb3098043580266eee9f3
b5e198a598aec2fefea32bc851c14423c0dba2238133addb09262692,1c312f1a79cff4238006830c127f3e5884d4feb362bbda2cfa148b20
7e26af2d4b2ad3573fb81f59a8dc8ce64b9b89dca38ed35c5232e873,897119bd09e7d227c35f76888d8c3224910388757967df04448aa7cd
18f96ffd5f9af5ac9eb13b4d7b56c6f00100498af7fdbd803997b357,79682f6b2a46ce7fd311941079aebf75c2b64e63040dabc1546cc8ed
74b44558395a844d49580720f23718057d9663ad509eb23f88e01cc4,e125d00ce069ec4cfaaeea02ecb0c645527823bd949d8fa539b370ad
769511add2aed7702c286664dc48f6496beb73ce6efa0bd4b8c2bd60,44104639817a24c553850fdb4fdd905966670970c88081b08fba5f5d
921fdf0f8714bab1b95e0fdf36f7b930027aab02d68c595caa8fc3ce,85365a2cb6d050b2ee3dd05a6d4b9ad55aff895e9fa95b911fd7e7e2
5a27e794606ff7cc6ec86e5b4153cb786bf957a84b20e778cfb1ae74,10cd8e2c4b3da1730c5a59fe5888d440a5f9fbdf8fb5da88704dbd42
99e681c87cd38b4c130a5ff51b8e8cbe86c5a6b53cf748537f893420,996f79ef56909190a24e2e67cece619afcad627e86e3c9f292a507d0
5f6c909ea93935ec9db0603a7f511e1177ce753f0a2fb7616bf2d2f5,41cb23ed5904797b28dd6c4f1796f283e179c8bb6c49c35e8c14e585
f659d1f1de199b5c42e76404540083aea624483a812be52e3d142f2c,5e62e1a24232c4c8757e2599c36dda802fa6cc703fedbeb3f9cbf392
f769c2eae11d690fc0b87ec26b36833339f56cc544619127ef0ee552,27a5d3e4f046db7c3d3948e7d1425c9d5bdf531ab5d964e1bcc4e4f6
414ae1d2dcca8cbe5531bf589ecfc9c25f42d58decdc26ee86e099db,fae6b2cdf3ba5e1a81b54317ce30d419ae2bf9b891e1ee9ec2f3f283
945e1053600e9c33b3254bd722a2b5da4fac23b9e3143ca43498c9f2,7684fdd00386a48d213ec37a5a39320bd51efb27c899deeab3680b47
beb1384e39a4ff289fca6b48d170a7be2783133b69669a88c801a1c2,77b7d0e60ae06559784cd7056e02c6c0190562a7946d6f1230ee60d7
52a40d6c8bf7939ca0d0ec64e5dae6e2e7a2b4ad4c451640a32ec0aa,073cdcc3e6c66b1b4bd4c83cfff14f4328b26ae63e7a90dbb237fe38
32ab6883bdf38ebd1666cad25a4673e669e1710ed3ba4e087a1a039a,a55191186815ea30e74fe8f0543492d52e852058ecb225f20705eb4a
302272ad2654514596aaf6b852d494d869ba7f43edef52e3ebb9a772,ea8b871f89a08e29abf94269525c88122860879a6b1e3a47633d3367
1e7a1e31eb622b1481ee7deb629eedf1247123c84b9b5802c0355cb7,8a393d407dcceff6875c20f1f8300f1cc3a9080b718c57e687d47e98
c0ff755b0d9872865decc51b66a3fbb3de9b803d1769c31f5c83665e,eeab998251f30f750f724e1913affc81e90cb1a646a7212f32beb497
21c71e29ae4f077a85f7a428363cdf222dea0309a33d79152eccd0f5,77927ece17672d45dd76330c495dfa5d5bd71c9723b2b22668a7ddc5
7be304c8b4378d78b6a758ba32b1d4dabf1fa3cbc2efb330b13b02bc,2d0e7f0576624c0e858369652b971ce370cf2207c5b4d9a5800d5cd4
8909696faa34421ef8e039ed32a9734cda22a024bec4484742dc3fd9,f4b4ffc481ac06f7946f372843c57e8a6983f3aa96dca809078e9f9e
83d9cc68eb78c248668909daefe13eb9b23a911235c88352f610dfa4,b20e1b315a1beab07de88894a7b929cbb8c3a8e08ce1aabe7b57e35d
e3467528edb114e42dd15fb882636be2de8c9604caceec40a5b0ecee,de45636003e213651697048de2374e7a951b3f3350eb33e8b44f6fc4
dc2770d09618c0a2184a6bb2625ad3ff6205d211ac0854ece0b385e3,df7a3d0b01c8e1b7619724d07ff1d93791227325f0261f11c531bb90
d248a4a404dc69d8fadffa69856eac0231ddca85eb0f0e851107288f,0f6a63a4e189bcaf3d311b5796f410cd3630be3d8d3ebaf076fcd8bd
6535344a25265354b362b0e1a0dcb6977d38d1f813636cd7d748404c,52ce09cd1766fe28f6c2767cf7670c4fbbdb92b62798b3af92ae0411
d5aa33bcd952d324492bbe06b0c03beca9d06e409f872ac1c08a20b4,0f4ac78d4363cc1c9785d4166ca7c0a93a9674ef6c8bb3543a41f3e3
8c94ac2ea8c1e78d583c974d3892663b41c39670d83b60febfe75a1a,36a011f65f4543b86c5767ca139eab576270d51eba5b18796bb51974
78995510f5bebe40333274feda01768c661ebf97601b9abbe74ea6f9,f8420d625b9b219c12335500857629d72a9eff9ccfed161fe9ae1add
059a7a4c77232ecd496fbe5dda753585d12a8fa855acbe3017358123,1f6aefa58a39a3c4b993f809a380b4cd5ff715a53e5ca4e03d3c5224
80f3af0968bb5043b698bdbb560c0b572b8e47f0d6ecaa181064c34d,8ecc1b7ab7c12a4c8120813b9b1847aff7ad1f0d239be5e55765c174
45af142ebf82c882f5c00559bc0704520dff3254e725491e199927ae,fbb549e8f266c410a7373ef9f11367588e266641969928ad429d1b56
b5a5df5a9f42a410020f0337370571b253ff84692db22375e81316d8,8ceadf305bbd9f021d3eccf3ffd89ce7d905eab82f8cd4567625e1f9
e026a3c3ee38e18f45bb839330d856400b47c690deb81b06fa719928,8597092c0a6f4a3de8a0d9d2bd4b62823b2e9edaaaec3a6fec01fba3
a750dc27a8290ae879c514c3053fd19c3bceffe5236e392109a2f8fd,d68ca933a82aa2490e4c606628a4206d9b2edac4a583bacd414f632f
b443b41a1acde38757cc5a91f81dcf77bcf23002ea7411fd2abca57b,5c28e8fa0f5321216042456164f036b471869975ea85e3d9b7ed210f
f75b247ef20b55af7de1dac0df314cccf48606aabc7bf5b89b8538e9,c713369cbaf9393ae952ab34a07bcd747e5b9631ce2846d82330f1e3
10d49d704590706cd177cbbdc617ba4cf12e7d7c6ca68125c86dada9,31bb74d5999a13d6c4a0ae03314c1b14dc8706af8fdb90cac1b0766d
50a6c75470798847a5e80771bb7675bc9bfe89e3da0d7c59194ab4fe,313b75e8ca98274cbd4f20f86034f74c06366559490640949abd9e0e
fd9691d2936b611c9c912ff7dd5784ad056e61b48f235c6721cea533,7cf5fa36fd2a4ebb8607ad0a7951285a464df2cf605d87d7b740a3af
b92282b9c506bf2b39e662c02d79b151d76ac688ef1fd77aaa418e3b,64abc85768df0df3c906386bb50a79c0ffcaaa64b67a694dba85e38c
97e8e7ed96a2170bbdece8526f0aaf62390db76f0296df721905981b,99d97fe7faa1352781a8c05288cfea04ef86981dbf2ced2839d81b63
61f292ee81fa617fc868554648bac7a7f1c7a767061cf9a8125eca45,2aa00d03d9d62ddb0e970391823dd81d8f1f8214527bed86d39107ac
c47ac1274cc788ff68ec48ca25037cc924fe48f1b007fc14ba50d04d,1bff7dc9434a2b676c84335153ca9d92e74fa7607fa8f9ea68d76dcf
c63177ebdc8ee94342e3611fada4cf6f23973146f11c68ca8edcbaf8,9e355a3e463ea933561d9958201589278ed92d76d4fdc96c992761a2
f04be5b4dd1506d96cff924349cde611efac1eaf335822a06ce3607e,8fae74a22486e59f4afd4c64a8e6ad74f0ba06c6b8f352b1ee058095
9c427f38013bcafbb6cd8dfa8abe3cb5c83feef06659d771c633ca11,e2cfbb4756e798e22bf0663aa64e4715732697a13f52d1c166a47cee
970ed1dcd80d795a43f4f252334265ed96266bc6b5e759ee20ff4481,e91e4661c74b5b5fd1944601505e8956101237ff09832bbde6ede387
5d1485801a94c4280021903a669da6c6a0f4e3c16f8cfa89d0ad43ba,a39a0718081723e44cf640479c84d778c334fc31dd0f516906d66d23
9cf11ed83978ec39ad73972cf938e27e439eb74a4735e93aae4f0a67,17c2bc586366588ddca0d10ae8e22bc68db32bc338bc6c631f46cdc5
8df6d883ad3ac1c1335c3811a4746ae4eec953249fda3fe0d6590e3e,60704b36188ec54ef194faa51878880b62e2d61444e4538c8ba497f5
319cb8f6605666ecb536cb1ec927f614bb5dfe194de43ec786659a5f,1829d17faba41e3412ecd845ab0c9e389bad2ac9214f94e7a6cc5b50
e9f9ff8521501d18c2967ac6dec3af0872165d1e82739898ec161108,5e143ed45eaf69cc87725d843938842747bf16369429d2b3003600a4
a31a8b6fd386f89dad261f78a2d008a14daca9cf7c033f5d80e5f830,50aa6b0c3fa05c37196d21e0a0bbf143b0fc165a8adabd62f45f95d3
eb5f35a2d8a4f0b2ba530c9841ce52f74af42dd52dbbb0f72c12085c,166faa30bf8ad063995ad8ad2b1bd152e5608ccbeec055bbfd039bb4
8fe18af7bb9e24b6bdd659f6237beb8412c08bb3e9e81c878964b2c0,0f1739966ea34d0805b18812324fe40daa61eeb35278778d8609442d
a877d5c7b86452626f59126885c65e4ca19e4f0cfc0304506c2b6420,d3c5f639be1c85d70f5e6f2afe0ec1e9215e54f0c0d720d72ce9d664
c47b2501479bc021c88f13f357788ec235b808725c883318e4c549d1,6e7b4e92121ee5fac54f2c8ec4ca27d1da1a6a5ce21bc9881294c255
c5f4e591663f6d12c9f937a362aa1bd49099dd683a4ec6608c385da8,23284bcc72183265db862a2e95ccb56167a4b10bfc056b0fcd5c57ee
9b143d474c5d5755de35bf7a5a5f0db091889239396222c09bf89353,59e0f1e73b18e16ca4d90b3ae487fdffbaebeb230d5d0a277680036a
07321feef83f51f89c08915d0e875524df655002eabb93dd088b2a84,a6c35ffaeec6d247006845f044cf89f0c9eb1ec5477523b75033f0fb
897119bd09e7d227c35f76888d8c3224910388757967df04448aa7cd,add1ca0a15b2749279b13451b123bce47d1198bb050857200a403349
76c2e254f6dac5d6d3c0d61ffad309bc33377f1045ee91328dc5e20d,9bd0bf707167c9a33c5344258912f0f6fedb05e438995e7ee4392fb9
bbd4e569f936c7972f9c6550b9259f0a2a60abd31b80e585abca5ea0,7c541863481281ac72821e1d14d025416ac0a09ee8d0ad5a6f4d5536
8f76b1fe23047a925c7156cf9acd9b681fdb9c0c76c4a6c92f6d2301,7e549a15621968a5e68379095b6cf5e1889b56e12b203f627c0f2391
411aa37043efec519aa2ca4a6eb12646fda176e91cf20c838f0b5f96,150ff5afd5697f98fb522816d455d27104189d8fd60801d76587561d
49a9e660bba65eab01c81824ac6039a91ad6bc57f09773327f408155,c74d40804bd67f370d34409a48f64dd5a6206f1ed751f882947c1ca0
02cab4321517a5a29e5663823720110a28e73c3d94d2126f77793cfb,825387bd8c2b17680853a8fce48ea496d0f3f57aa9e6e31189344da3
16cd76f3c6c86349edd6e14629918f7f720e861b4eb6fee6199a719a,8c5e97bb682b4327deb2663bd6cb77f469656441239773eea1c72297
55e291e103497770f78ed7abba22341b95912ec08f9b90865e12ea51,ff74ab41e1c7ab1865145206908dd75a82702c06bcdf418b6056e147
1a438c0d32dc50d7555561983524fac26ab5cf9bdfc002931bc878f6,1cf9fd6e6e9b55f14251f41495adeecd07803c13aa74a6888c41278a
6da715999502b94b04ecd41228397a60e9157fc5c76e7909e90f7ee1,64190666cfb117cd8f81e1bf21bab4abb1c237bfe0117fd2805f78c8
b406b577c1eb2b7a94472da74e7117c07af367c8d8b8d737bd6352b3,1b50d7f9bfa0ad55a055682316872a297b691302b50d0eabfe22e2ba
c531e8df1f3afddb7b0ff2a818f136046a42d24d9a5a9d15c6257afb,8be55f8428e171e8919c183128fc76741c8d3b1b0bb03263aee371f6
c020d87aa94bbdabc44e5c95200d333429c89bfdf5e4c704c57e1cae,d0ab6d48a3303aa8de6a76424b7e85bd37b253d1f76cea873c695406
e2bf43836272b1eef3b0f16bc3e58c137c17d67eb27cb2a221108351,bee337b1de393ec027f059d410d824986e5991a33f43b9c001eade1e
a7390696575a0d8377f46c01c0e38b23b9893dd827f65b88a95899cc,3f031f307daf36187656f09d6ce814e08ece641a31543c008509efee
e6c48c0c2cf05a152672ee571783ed274d1db8e14a0f1d4a81d730fd,bce234976cefacadf6808531e2fe71c396b9cbbb3176b51ff4e7f7ab
ce650a0431f57cc8925141ad709316202dac4c6024923598082f1fed,dc2770d09618c0a2184a6bb2625ad3ff6205d211ac0854ece0b385e3
2838e9a8f8c3d00ab59456af06aa9852549271d2e13ad45d6adf2861,fd07d0e683919210844203b525cbe0f91f2ad771a014b18bad394512
30770b67d4a3f1749acfd3f17896eb1071e1c60505e0e0d582bf20e5,233f0d22d06de8ad6f2713d1e80afd33a05596bcec06aa4871c64251
c48a5f8ebafc0178e157739141b5b2cc9f16fba5879cbe3b510752ac,dbe7acdaaa58b19cc0c0cb6f75e27c910cb14896afb8125097bac110
2eb9bd549fb54a98e72a27077593c860c0d316e07add4ac5a853ba57,c96057f73d275961498f74298dbbbcee9841a1353bf3fec185b55bbe
dc0e39ae74ec3f7390694f1589d4bfdbe0532bbe7bf1bcaa908cb2f2,39ac274b44e9beb8cbc42a7a78674202ac0050b77ffcc70a685765d5
76cb94bb4f52f85c64c3fb0fc38f02ed82a89964efa6dcfc237363d5,eac34c42df7a7a2fb6bba7eea4419144eca1d46ccb50d43b080067ed
59551b46fd58caf971006875a353b2750a25a1e96adcddfa78ebee52,1603ee6afe3b5b7ff79043f9fd77daef75b1290fef158fc7e07b9050
dea6a2539ac96bffc3755cdfbe604287ea0593998e6016d8464d3f0b,ad78e486d1ebba2ed3fb3bfc267777da073389eb2a73782a65d5a070
a08858b0ca15c574aea549033fea772df5c47883d2ec415b82ee08e7,eac68ee34f9585d41bfce29c652948975fdade3a97600fbae64ba507
476a8bbad75013dd086029cf9472ad98b3c7cd6f84cf6a98faa8a3a4,e79b1935c109725eef867f8aace705babfd88c57cced76bf05f7a8e4
5e7da19a1688055fbdc53fb4fd28a892418f5f99a02d0de7d2524115,e6c48c0c2cf05a152672ee571783ed274d1db8e14a0f1d4a81d730fd
588cfe14a6e0cd3567bbb5ad7eeefddc3fecd55fadd8099e647acb23,810c74b74f8fb1aec3897ac07033793fc51663641f0742a4a826910b
